teamId,oid,aid,title,subContent,sourceName,thumbnail,image,type,sectionId,sectionName,sportsSection,dateTime,count
HT,468,0001149110,양현종 6.2이닝 3실점 ‘호투’→꽃감독 “최고의 투구를 펼쳤다” 극찬 [SS수원in],양현종이 마운드에서 내려오면서 팬들에게 박수를 보내고 있다. 사진 | KIA 타이거즈[스포츠서울 | 수원=박연준 기자] “최고의 투구를 펼쳤다.”주축 내야수 김선빈(36)이 햄스트링 부상으로 이탈했다. 어느새 하위권으로 떨어졌다. 분위기가 당연히 좋지 못하다. 어려운 상황에서 ‘에이스’가 제 몫을 다했다. KIA 양현종(...,스포츠서울,https://imgnews.pstatic.net/image/thumb154/468/2025/05/22/1149110.jpg,https://imgnews.pstatic.net/image/468/2025/05/22/0001149110_001_20250522214818438.jpg,1,kbo,KBO리그,kbaseball,2025-05-22T21:48:18,1127
HT,468,0001149107,"김도영 ‘3안타 1홈런’ 맹활약+양현종 6.2이닝 3실점 ‘호투’…KIA, KT에 8-3 승리 [SS수원in]",김도영이 22일 수원 KT전에서 홈런을 친 뒤 조재영 코치와 세리머니를 펼치고 있다. 사진 | KIA 타이거즈[스포츠서울 | 수원=박연준 기자] 2연패 탈출이다. KIA가 양현종의 호투와 타선 화력에 힘입어 승리를 거뒀다.KIA는 22일 수원케이티위즈파크에서 열린 2025 KBO리그 KT에 8-3으로 이겼다. 지난 20일...,스포츠서울,https://imgnews.pstatic.net/image/thumb154/468/2025/05/22/1149107.jpg,https://imgnews.pstatic.net/image/468/2025/05/22/0001149107_001_20250522213314066.jpg,1,kbo,KBO리그,kbaseball,2025-05-22T21:33:14,2346
HT,001,0015406069,"KIA, kt에 완승…양현종, 엉망진창 수비에도 꿋꿋이 역투","김도영, 수비는 흔들렸지만…홈런 포함 3안타 맹타역투하는 양현종[KIA 타이거즈 제공. 재배포 및 DB 금지] (수원=연합뉴스) 김경윤 기자 = 프로야구 KIA 타이거즈가 잇따른 수비 실책에도 올 시즌 최고의 투구를 펼친 프랜차이즈 스타 양현종의 역투를 앞세워 kt wiz를 꺾고 2연패에서 벗어났다. KIA는 22일 수원...",연합뉴스,https://imgnews.pstatic.net/image/thumb154/001/2025/05/22/15406069.jpg,https://imgnews.pstatic.net/image/001/2025/05/22/AKR20250522154200007_01_i_P4_20250522211915581.jpg,1,kbo,KBO리그,kbaseball,2025-05-22T21:18:33,9790
HT,421,0008268353,"'김도영 결승포+양현종 역투' KIA, KT 8-3 제압…2연패 탈출",KIA 타이거즈 김도영. /뉴스1 DB ⓒ News1 김진환 기자(수원=뉴스1) 권혁준 기자 = KIA 타이거즈가 김도영과 양현종의 활약을 앞세워 KT 위즈를 누르고 연패를 끊었다.KIA는 22일 경기 수원 케이티위즈파크에서 열린 2025 신한 SOL뱅크 KBO리그 KT 위즈와의 원정 경기에서 8-3으로 이겼다.주중 3연...,뉴스1,https://imgnews.pstatic.net/image/thumb154/421/2025/05/22/8268353.jpg,https://imgnews.pstatic.net/image/421/2025/05/22/0008268353_001_20250522211612717.jpg,1,kbo,KBO리그,kbaseball,2025-05-22T21:15:31,2024
HT,108,0003331436,"'양현종 시즌 최장 6⅔이닝+김도영 홈런' 쿠에바스 두드린 KIA, 2연패 탈출! 3연승 실패한 KT [수원 현장리뷰]",[스타뉴스 | 수원=박수진 기자] 양현종. 홈런 포함 3안타를 때려낸 김도영이 그라운드를 돌고 있다.앞선 2경기와는 달랐다. KIA 타이거즈가 투타에서 모두 압도하는 모습을 선보이며 KT 위즈를 꺾고 2연패를 끊었다.KIA는 22일 수원KT위즈파크에서 열린 KT와 2025 신한 SOL Bank KBO리그 원정 경기서 8-...,스타뉴스,https://imgnews.pstatic.net/image/thumb154/108/2025/05/22/3331436.jpg,https://imgnews.pstatic.net/image/108/2025/05/22/0003331436_001_20250522211311766.jpg,1,kbo,KBO리그,kbaseball,2025-05-22T21:13:00,6267
HT,001,0015406065,[프로야구 수원전적] KIA 8-3 kt,▲ 수원전적(22일) KIA 211 030 001 - 8 kt 300 000 000 - 3 △ 승리투수 = 양현종(3승 4패) △ 패전투수 = 쿠에바스(2승 4패) △ 홈런 = 김도영 4호(3회1점·KIA) (수원=연합뉴스),연합뉴스,,,0,kbo,KBO리그,kbaseball,2025-05-22T21:12:58,75
HT,076,0004279656,김도영 140m 초대형포! 박찬호 3안타! 양현종 3승! KIA 연패 끝. 8-3 KT에 설욕하며 '싹쓸이' 모면,"22일 수원KT위즈파크에서 열린 KIA와 KT의 경기, 7회말 KIA 양현종이 교체되며 마운드를 내려가다 팬들의 환호에 인사하고 있다.수원=허상욱 기자wook@sportschosun.com/2025.05.22/22일 수원KT위즈파크에서 열린 KIA와 KT의 경기, 3회초 KIA 김도영이 재역전 솔로홈런을 치고 기쁨을 나누...",스포츠조선,https://imgnews.pstatic.net/image/thumb154/076/2025/05/22/4279656.jpg,https://imgnews.pstatic.net/image/076/2025/05/22/2025052201001424700213322_20250522211215858.jpg,1,kbo,KBO리그,kbaseball,2025-05-22T21:12:15,4114
HT,382,0001198931,"‘5월 ERA 1.88’ 에이스 양현종, 쏟아지는 팀 실책 속에서도 비자책 역투…KIA 연패 탈출",KIA 양현종. 사진제공｜KIA 타이거즈KIA 타이거즈 베테랑 투수 양현종(37)이 5월 순항을 이어갔다.양현종은 22일 수원KT위즈파크에서 열린 ‘2025 신한 SOL뱅크 KBO리그’ KT 위즈와 주중 3연전 마지막 경기에 선발투수로 등판해 6.2이닝 4안타 4볼넷 4탈삼진 3실점(비자책) 호투로 팀의 8-3 승리를 이...,스포츠동아,https://imgnews.pstatic.net/image/thumb154/382/2025/05/22/1198931.jpg,https://imgnews.pstatic.net/image/382/2025/05/22/0001198931_001_20250522211210663.jpg,1,kbo,KBO리그,kbaseball,2025-05-22T21:12:10,1961
HT,311,0001868980,김도영이 사니까 KIA도 산다!…홈런 포함 3안타→타이거즈 연패 탈출 [수원:스코어],"KIA 타이거즈 내야수 김도영이 22일 수원 KT위즈파크에서 열린 2025 신한 SOL Bank KBO리그 KT 위즈와의 팀 간 6차전에서 3안타 1홈런 등으로 맹활약을 펼쳤다. 사진 김한준 기자(엑스포츠뉴스 수원, 김지수 기자) &#39;디펜딩 챔피언&#39; KIA 타이거즈가 대투수 양현종의 호투와 간판타자 김도영의...",엑스포츠뉴스,https://imgnews.pstatic.net/image/thumb154/311/2025/05/22/1868980.jpg,https://imgnews.pstatic.net/image/311/2025/05/22/0001868980_001_20250522211207627.jpg,1,kbo,KBO리그,kbaseball,2025-05-22T21:12:07,11359
HT,109,0005311799,"‘내가 韓 슈퍼스타다!’ 김도영 결승포+3안타 대폭발…KIA, KT 꺾고 2연패 탈출 ‘양현종 6⅔이닝 비자책 호투’ [수원 리뷰]","[OSEN=수원, 이대선 기자] 22일 오후 수원 KT위즈파크에서 2025 신한 SOL Bank KBO리그 KT 위즈와 KIA 타이거즈의 경기가 열렸다.KT는 쿠에바스, KIA는 양현종을 선발투수로 내세웠다3회초 무사에서 KIA 김도영이 좌중월 솔로 홈런을 치고 그라운드를 돌고 있다. 2025.05.22 /sunday@o...",OSEN,https://imgnews.pstatic.net/image/thumb154/109/2025/05/22/5311799.jpg,https://imgnews.pstatic.net/image/109/2025/05/22/0005311799_001_20250522211112278.jpg,1,kbo,KBO리그,kbaseball,2025-05-22T21:11:12,41442
HT,117,0003946044,"김도영이 홈런을 터트리니 KIA가 기운을 차렸다, KT 8-3 제압→김도영·박찬호·박정우 3안타→양현종 3승→쿠에바스 11피안타 6자책[MD수원]",21일 오후 경기도 수원시 조원동 수원kt위즈파크에서 진행된 '2025 프로야구 KBO리그' kt위즈와 KIA타이거즈의 경기. 기아 김도영이 3회초 1사 3루서 1타점 희생타를 친 뒤 1루로 달리고 있다./수원=송일섭 기자 andlyu@mydaily.co.kr[마이데일리 = 수원 김진성 기자] 김도영이 홈런을 터트리니 K...,마이데일리,https://imgnews.pstatic.net/image/thumb154/117/2025/05/22/3946044.jpg,https://imgnews.pstatic.net/image/117/2025/05/22/0003946044_001_20250522211106868.jpg,1,kbo,KBO리그,kbaseball,2025-05-22T21:11:06,135
HT,001,0015406059,"KIA 양현종, 소나기 실책에도 역투…kt전 6⅔이닝 비자책",흔들리지 않은 에이스…최근 4경기서 3차례 퀄리티스타트역투하는 양현종[KIA 제공. 재배포 및 DB 금지] (수원=연합뉴스) 김경윤 기자 = 프로야구 KIA 타이거즈의 프랜차이즈 스타 양현종(37)이 잇따른 수비 실책에도 올 시즌 최고의 역투를 펼치며 팀을 구했다. 양현종은 22일 수원 케이티위즈파크에서 열린 2025 신...,연합뉴스,https://imgnews.pstatic.net/image/thumb154/001/2025/05/22/15406059.jpg,https://imgnews.pstatic.net/image/001/2025/05/22/AKR20250522153100007_01_i_P4_20250522205018750.jpg,1,kbo,KBO리그,kbaseball,2025-05-22T20:45:48,1874
HT,003,0013259925,"KIA 김도영, 6경기만에 대포 가동…시즌 4호 홈런 '쾅'","[인천=뉴시스] 이영환 기자 = 11일 오후 인천 미추홀구 SSG랜더스필드에서 열린 2025 프로야구 KIA 타이거즈와 SSG 랜더스의 더블헤더 2차전 경기, 4회초 1사 주자없는 상황에서 KIA 김도영이 솔로 홈런을 날린 후 베이스를 돌고 있다. 2025.05.11. 20hwan@newsis.com[서울=뉴시스]김희준...",뉴시스,https://imgnews.pstatic.net/image/thumb154/003/2025/05/22/13259925.jpg,https://imgnews.pstatic.net/image/003/2025/05/22/NISI20250511_0020805554_web_20250511192026_20250522193719355.jpg,1,kbo,KBO리그,kbaseball,2025-05-22T19:36:37,3651
HT,311,0001868930,"최원준에 채찍 든 꽃감독, 당근도 잊지 않았다…""2군서 잘 준비하면 빨리 부른다"" [수원 현장]","KIA 타이거즈 외야수 최원준이 21일 수원 KT위즈파크에서 열린 2025 신한 SOL Bank KBO리그 KT 위즈와의 팀 간 5차전에서 1회말 수비 실책을 범한 뒤 교체됐다. 사진 김한준 기자(엑스포츠뉴스 수원, 김지수 기자) 이범호 KIA 타이거즈 감독이 외야수 최원준의 본헤드 플레이를 놓고 문책성 교체에 이어 1군...",엑스포츠뉴스,https://imgnews.pstatic.net/image/thumb154/311/2025/05/22/1868930.jpg,https://imgnews.pstatic.net/image/311/2025/05/22/0001868930_001_20250522193009384.jpg,1,kbo,KBO리그,kbaseball,2025-05-22T19:30:09,16968
HT,117,0003946000,"“(김)선빈이 시간 좀 걸리지 않을까요…” KIA 대충격, 나성범 이어 김선빈까지 장기결장 조짐 ‘종아리가 뭐길래’[MD수원]",20일 오후 경기도 수원시 조원동 수원kt위즈파크에서 진행된 '2025 프로야구 KBO리그' kt위즈와 KIA타이거즈의 경기. 기아 김선빈이 9회초 무사 2루서 1타점 2루타를 터뜨린 뒤 환호하고 있다./수원=송일섭 기자 andlyu@mydaily.co.kr[마이데일리 = 수원 김진성 기자] “(김)선빈이는 시간이 좀 걸...,마이데일리,https://imgnews.pstatic.net/image/thumb154/117/2025/05/22/3946000.jpg,https://imgnews.pstatic.net/image/117/2025/05/22/0003946000_001_20250522193007309.jpg,1,kbo,KBO리그,kbaseball,2025-05-22T19:30:07,87651
HT,109,0005311603,"슈퍼스타 방망이가 깨어난다…김도영, 3-3 균형 깨는 대형 솔로포 폭발 ‘송구 실책 만회하다’ [오!쎈 수원]","[OSEN=수원, 이대선 기자] 22일 오후 수원 KT위즈파크에서 2025 신한 SOL Bank KBO리그 KT 위즈와 KIA 타이거즈의 경기가 열렸다.KT는 쿠에바스, KIA는 양현종을 선발투수로 내세웠다3회초 무사에서 KIA 김도영이 좌중월 솔로 홈런을 치고 그라운드를 돌고 있다. 2025.05.22 /sunday@o...",OSEN,https://imgnews.pstatic.net/image/thumb154/109/2025/05/22/5311603.jpg,https://imgnews.pstatic.net/image/109/2025/05/22/0005311603_001_20250522192417938.jpg,1,kbo,KBO리그,kbaseball,2025-05-22T19:24:17,5939
HT,076,0004279555,설마 또? 김도영 아찔 충돌 가슴철렁! → 어깨 고통 호소.. 일단 스스로 일어났다 [수원 현장],"21일 수원 KT위즈파크에서 열린 KIA-KT전.1대3으로 뒤진 8회초 KIA 김도영이 아쉬워하고 있다. 수원=정재근 기자 cjg@sportschosun.com/2025.5.21/18일 광주KIA챔피언스필드에서 열린 두산과 KIA의 경기, 5회말 2사 3루 KIA 최형우의 안타때 3루주자 김도영이 홈으로 파고들어 세이프되...",스포츠조선,https://imgnews.pstatic.net/image/thumb154/076/2025/05/22/4279555.jpg,https://imgnews.pstatic.net/image/076/2025/05/22/2025052201001412300212293_20250522184412258.jpg,1,kbo,KBO리그,kbaseball,2025-05-22T18:44:12,21927
HT,468,0001149078,‘부상 이탈’ 김선빈+‘안일한 실책’ 최원준 결국 2군행…꽃감독 “개인 아닌 팀이 움직여야” 강조한 이유 [SS수원in],김선빈이 덕아웃에서 그라운드를 바라보고 있다. 광주 | 최승섭기자 thunder@sportsseoul.com[스포츠서울 | 수원=박연준 기자] KIA가 흔들린다. 주축 내야수 김선빈(36)이 부상 이탈했다. 전날 안일한 수비 실책을 범한 최원준(28)도 2군으로 내려간다. 이범호(44) 감독은 “현재 팀 상황이 어렵다....,스포츠서울,https://imgnews.pstatic.net/image/thumb154/468/2025/05/22/1149078.jpg,https://imgnews.pstatic.net/image/468/2025/05/22/0001149078_001_20250522181821535.jpeg,1,kbo,KBO리그,kbaseball,2025-05-22T18:18:21,3663
HT,117,0003945933,"“실수할 수 있지만, 납득되는 실수를 해야” KIA 최원준 결국 문책성 2군행…꽃범호 단호한 메시지[MD수원]",21일 오후 경기도 수원시 조원동 수원kt위즈파크에서 진행된 '2025 프로야구 KBO리그' kt위즈와 KIA타이거즈의 경기. 기아 최원준이 1회말 교체된 뒤 덕아웃서 아쉬워 하고 있다./수원=송일섭 기자 andlyu@mydaily.co.kr[마이데일리 = 수원 김진성 기자] “납득이 되는 실수를 해야…” KIA 타이거즈...,마이데일리,https://imgnews.pstatic.net/image/thumb154/117/2025/05/22/3945933.jpg,https://imgnews.pstatic.net/image/117/2025/05/22/0003945933_001_20250522180111282.jpg,1,kbo,KBO리그,kbaseball,2025-05-22T18:01:11,19808
HT,003,0013259766,"KIA, 끊이지 않는 부상 악재…김선빈 또 종아리 부상으로 이탈",[서울=뉴시스] 프로야구 KIA 타이거즈의 김선빈. (사진 = KIA 타이거즈 제공) *재판매 및 DB 금지[서울=뉴시스]김희준 기자 = 프로야구 KIA 타이거즈에 부상 악재가 끊이지 않고 있다. KIA는 22일 수원 KT위즈파크에서 벌어지는 2025 신한 쏠뱅크 KBO리그 KT 위즈와의 경기를 앞두고 내야수 김선빈과 외...,뉴시스,https://imgnews.pstatic.net/image/thumb154/003/2025/05/22/13259766.jpg,https://imgnews.pstatic.net/image/003/2025/05/22/NISI20250427_0001828852_web_20250427175327_20250522175423244.jpg,1,kbo,KBO리그,kbaseball,2025-05-22T17:53:51,3472
HT,421,0008268165,"KIA, '황당 실책' 최원준 말소…김선빈, 종아리 근육 손상 2군행",KIA 타이거즈 최원준. /뉴스1 DB ⓒ News1 김도우 기자(수원=뉴스1) 권혁준 기자 = 주중 3연전 스윕패 위기에 몰린 KIA 타이거즈가 전날 경기에서 황당한 실책을 범한 최원준을 1군에서 내렸다. 베테랑 2루수 김선빈도 부상으로 이탈했다.KIA는 22일 경기 수원 케이티위즈파크에서 열리는 2025 신한 SOL뱅...,뉴스1,https://imgnews.pstatic.net/image/thumb154/421/2025/05/22/8268165.jpg,https://imgnews.pstatic.net/image/421/2025/05/22/0008268165_001_20250522175118841.jpg,1,kbo,KBO리그,kbaseball,2025-05-22T17:50:10,4030
HT,144,0001041464,또 부상 악재…김선빈 종아리 근육 손상으로 1군 엔트리 제외,"KIA 김선빈. KIA 타이거즈 제공KIA의 주전 2루수 김선빈(36)이 22일 종아리 부상으로 1군 엔트리에서 제외됐다.김선빈은 지난 21일 수원 KT전에 2번 타자 2루수로 선발 출전했지만, 두 타석만 소화한 뒤 3회말 수비를 앞두고 홍종표와 교체됐다. 왼쪽 종아리에 통증을 느껴서다.인근 병원에서 자기공명영상(MRI)...",스포츠경향,https://imgnews.pstatic.net/image/thumb154/144/2025/05/22/1041464.jpg,https://imgnews.pstatic.net/image/144/2025/05/22/0001041464_001_20250522175413949.jpg,1,kbo,KBO리그,kbaseball,2025-05-22T17:48:19,639
HT,076,0004279546,"울고 싶어라.. KIA 김선빈, MRI 종아리 근육 손상 → 2주 뒤 '재검'","18일 광주KIA챔피언스필드에서 열린 두산과 KIA의 경기, 연장 10회초 2사 2루 KIA 2루수 김선빈이 두산 조수행의 타구를 놓친 뒤 아쉬워하고 있다.광주=허상욱 기자wook@sportschosun.com/2025.05.18/21일 수원 KT위즈파크에서 열린 KIA-KT전. 3회초 타석에 들어선 김선빈. 수원=정재근...",스포츠조선,https://imgnews.pstatic.net/image/thumb154/076/2025/05/22/4279546.jpg,https://imgnews.pstatic.net/image/076/2025/05/22/2025052201001410400212181_20250522174713847.jpg,1,kbo,KBO리그,kbaseball,2025-05-22T17:47:13,2737
HT,311,0001868855,"울고 싶은 KIA, 김선빈까지 부상 이탈…""종아리 근육 손상, 2주 후 재검진"" [수원 현장]","KIA 타이거즈 베테랑 내야수 김선빈이 왼쪽 종아리 근육 미세손상으로 22일 수원 KT 위즈전을 앞두고 1군 엔트리에서 말소됐다. 사진 엑스포츠뉴스 DB(엑스포츠뉴스 수원, 김지수 기자) 주축 선수들의 연쇄 부상으로 어려움을 겪고 있는 KIA 타이거즈가 주전 2루수 김선빈까지 전력에서 이탈했다.이범호 감독이 이끄는 KIA...",엑스포츠뉴스,https://imgnews.pstatic.net/image/thumb154/311/2025/05/22/1868855.jpg,https://imgnews.pstatic.net/image/311/2025/05/22/0001868855_001_20250522174217152.jpg,1,kbo,KBO리그,kbaseball,2025-05-22T17:42:17,8761
HT,028,0002747226,하츄핑·꿈돌이·망곰…프로야구 팬심 잡는 ‘선수’,야구팬들이 지난해 9일 서울 중구 두산타워에서 열린 ‘천생곰분! 망곰이의 베어스 탐방기’ 팝업 스토어에서 제품을 구매하고 있다. 두산 베어스 제공젊은 야구팬의 유입으로 1000만 관중 시대를 연 KBO리그에 ‘캐릭터(IP·지식재산권) 협업’이 스포츠 마케팅 수단으로 급부상하고 있다. 그간 상품 기획·판매 수준에 그쳤던 캐...,한겨레,https://imgnews.pstatic.net/image/thumb154/028/2025/05/22/2747226.jpg,https://imgnews.pstatic.net/image/028/2025/05/22/0002747226_001_20250522175016947.jpg,1,kbo,KBO리그,kbaseball,2025-05-22T17:40:15,409
HT,109,0005311424,"KIA 굿이라도 해야 하나…나성범→위즈덤→김선빈마저 OUT, 종아리 손상→2주 뒤 재검 ""어느 정도 걸릴지 몰라"" [오!쎈 수원]","[OSEN=수원, 조은정 기자]20일 오후 수원 KT위즈파크에서 2025 신한 SOL Bank KBO리그 KT 위즈와 KIA 타이거즈의 경기가 열렸다.이날 홈팀 KT는 조이현을, 방문팀 KIA는 윤영철을 선발투수로 내세웠다.9회초 1사 2루 김선빈이 1타점 2루타를 날린 뒤 기뻐하고 있다. 2025.05.20 /cej@o...",OSEN,https://imgnews.pstatic.net/image/thumb154/109/2025/05/22/5311424.jpg,https://imgnews.pstatic.net/image/109/2025/05/22/0005311424_001_20250522173916435.jpg,1,kbo,KBO리그,kbaseball,2025-05-22T17:39:16,3574
HT,382,0001198905,"“2주 뒤 상태 다시 지켜봐야” KIA 김선빈, 종아리 근육 손상으로 1군 제외…최원준도 2군행",KIA 김선빈이 왼쪽 종아리 외측 근육 손상 부상으로 인해 22일 날짜로 1군 엔트리에서 말소됐다. KIA는 2주 뒤 재검진을 진행한 후 상세한 복귀 일정을 잡을 예정이다. 스포츠동아DB“지난번 같은 부상 부위다.”KIA 타이거즈 베테랑 내야수 김선빈(36)이 왼쪽 종아리 부상으로 인해 22일 날짜로 1군 엔트리에서 말소...,스포츠동아,https://imgnews.pstatic.net/image/thumb154/382/2025/05/22/1198905.jpg,https://imgnews.pstatic.net/image/382/2025/05/22/0001198905_001_20250522173710824.jpg,1,kbo,KBO리그,kbaseball,2025-05-22T17:37:10,2819
HT,108,0003331310,"'KIA 악재' 김선빈 종아리 근육 손상... 이범호 ""최원준, 생각 많아 보여→10일 정도 쉬고 오면 될 것"" [수원 현장]",[스타뉴스 | 수원=박수진 기자] 김선빈.21일 경기 도중 문책성 교체를 당한 최원준(가운데)./사진=강영조 선임기자KT 위즈와 주중 시리즈 3연전을 모두 내줄 위기에 처한 KIA 타이거즈가 연패 탈출에 나선다. 경기를 앞두고 KIA 타이거즈가 1군 엔트리 변동을 단행했다. 내야수 김선빈(36)이 부상으로 빠지고 전날(2...,스타뉴스,https://imgnews.pstatic.net/image/thumb154/108/2025/05/22/3331310.jpg,https://imgnews.pstatic.net/image/108/2025/05/22/0003331310_001_20250522174311674.jpg,1,kbo,KBO리그,kbaseball,2025-05-22T17:32:53,23409
HT,001,0015405811,"KIA 김선빈, 왼쪽 종아리 근육 손상…올 시즌 세 번째 부상",2주 후 재검진…장기 이탈 불가피KIA 타이거즈 김선빈[KIA 타이거즈 제공. 재배포 및 DB 금지] (수원=연합뉴스) 김경윤 기자 = '부상 병동' KIA 타이거즈에 또 악재가 나왔다. 주전 내야수 김선빈(35)이 왼쪽 종아리 근육 손상으로 전력에서 이탈했다. 이범호 KIA 감독은 22일 수원케이티위즈파크에서 열리는 2...,연합뉴스,https://imgnews.pstatic.net/image/thumb154/001/2025/05/22/15405811.jpg,https://imgnews.pstatic.net/image/001/2025/05/22/AKR20250522139100007_01_i_P4_20250522173221611.jpg,1,kbo,KBO리그,kbaseball,2025-05-22T17:31:19,4657
HT,076,0004279544,"'최원준 2군행' 꽃범호 강력한 메시지 → ""실수, 할 수 있다. 그래도 납득이 가는 실수여야 한다""","21일 수원 KT위즈파크에서 열린 KIA-KT전. 1회말 1사 1, 3루 장성우의 평범한 플라이를 놓친 우익수 최원준이 교체되고 있다. 수원=정재근 기자 cjg@sportschosun.com/2025.5.21/21일 수원 KT위즈파크에서 열린 KIA-KT전. 1회말 KIA가 우익수 최원준이 어이없는 실책을 범하자 이범호...",스포츠조선,https://imgnews.pstatic.net/image/thumb154/076/2025/05/22/4279544.jpg,https://imgnews.pstatic.net/image/076/2025/05/22/2025052201001409800212131_20250522172915763.jpg,1,kbo,KBO리그,kbaseball,2025-05-22T17:29:15,3328
HT,109,0005311398,"‘스윕패 위기’ KIA 라인업 확 바뀌었다! 이우성 선발 복귀, 김석환 LF-윤도현 2B…최원준 김선빈 김기훈 1군 말소 [오!쎈 수원]","[OSEN=수원, 조은정 기자]20일 오후 수원 KT위즈파크에서 2025 신한 SOL Bank KBO리그 KT 위즈와 KIA 타이거즈의 경기가 열렸다.이날 홈팀 KT는 조이현을, 방문팀 KIA는 윤영철을 선발투수로 내세웠다.KIA 이범호 감독이 경기를 지켜보고 있다. 2025.05.20 /cej@osen.co.kr[OSE...",OSEN,https://imgnews.pstatic.net/image/thumb154/109/2025/05/22/5311398.jpg,https://imgnews.pstatic.net/image/109/2025/05/22/0005311398_001_20250522165521900.jpg,1,kbo,KBO리그,kbaseball,2025-05-22T16:54:23,23393
HT,144,0001041447,차근차근 버텨야 하는데 이마저 쉽지 않다…다시 흐름 끊긴 ‘호랑이 군단’,KIA 나성범. KIA 타이거즈 제공KIA 이의리. KIA 타이거즈 제공KIA는 지난 주말 광주-기아챔피언스필드에서 펼쳐진 두산과 3연전을 싹쓸이하는 등 4연승과 함께 승패마진을 ‘0’으로 되돌렸다. 주축 선수들의 줄부상 여파로 시작된 부진의 늪에서 이제야 빠져나오는 듯했다.이범호 KIA 감독은 지난 20일 수원 KT전을...,스포츠경향,https://imgnews.pstatic.net/image/thumb154/144/2025/05/22/1041447.jpg,https://imgnews.pstatic.net/image/144/2025/05/22/0001041447_001_20250522164513317.jpg,1,kbo,KBO리그,kbaseball,2025-05-22T16:10:12,2991
HT,311,0001868789,"'KK' 감동 메시지에 '대투수'도 답장…""이제 서로 동반자 관계, 오랫동안 잘했으면""→22일 '선발 180승' 도전",(엑스포츠뉴스 김근한 기자) KIA 타이거즈 &#39;대투수&#39; 양현종이 SSG 랜더스 &#39;KK&#39; 김광현의 감동 메시지에 답장했다. 이제 서로 나이를 먹어가는 동반자 관계인 만큼 같이 오랫동안 야구를 잘하길 바란다는 메시지였다. 양현종과 김광현은 지난 11일 문학 KIA-SSG전에서 선발 맞대결을 펼쳤다...,엑스포츠뉴스,https://imgnews.pstatic.net/image/thumb154/311/2025/05/22/1868789.jpg,https://imgnews.pstatic.net/image/311/2025/05/22/0001868789_001_20250522154709542.jpg,1,kbo,KBO리그,kbaseball,2025-05-22T15:47:09,5872
HT,056,0011956556,[영상] 황당 실책에 주루사까지…최형우만 빛나는 KIA?,"프로야구 지난 시즌 챔피언 KIA가 좀처럼 반등하지 못하고 있습니다. 최근 살아나는 듯했지만, KT에 연패하며 다시 주춤합니다. 21일 KT 전에서 KIA 이범호 감독은 최원준이 1회 어이없는 실책을 범하자, 과감하게 바로 교체를 단행하며 선수들에게 강렬한 메시지를 전했습니다. 그러나 10안타를 치고도 1득점에 그치며 3...",KBS,https://imgnews.pstatic.net/image/thumb154/056/2025/05/22/11956556.jpg,https://imgnews.pstatic.net/image/056/2025/05/22/0011956556_001_20250522151417445.jpg,2,kbo,KBO리그,kbaseball,2025-05-22T15:13:26,1656
HT,109,0005311308,이우성 최원준 한준수 득타율 1할대라니...KIA 우승 이끈 하위타선 살아야 순위경쟁한다,이우성./OSEN DB[OSEN=이선호 기자] 우승 이끈 하위타선이 살아날까?KIA 타이거즈가 디펜딩챔프의 위용을 잃어가고 있다. 지난 주 5승1패를 기록하며 승률 5할(22승22패)을 달성하며 상승곡선을 긋는듯 했으나 이번주중 KT 위즈에게 2연패를 당하며 다시 4할대 승률로 내려 앉았다. 결정적인 이유는 타선의 침묵이...,OSEN,https://imgnews.pstatic.net/image/thumb154/109/2025/05/22/5311308.jpg,https://imgnews.pstatic.net/image/109/2025/05/22/0005311308_001_20250522144022111.png,1,kbo,KBO리그,kbaseball,2025-05-22T14:40:22,2841
HT,311,0001868740,"최형우만 고군분투 KIA, 'V12' 공신들 부상+부진…상위권 더 멀어졌다 [수원 현장]","KIA 타이거즈 베테랑 타자 최형우가 지난 21일 수원 KT 위즈전에서 멀티 히트를 기록하며 활약했지만 팀 패배 속에 빛이 바랬다. 사진 엑스포츠뉴스 DB(엑스포츠뉴스 수원, 김지수 기자) 주축 선수들의 부상과 부진으로 어려움을 겪고 있는 KIA 타이거즈가 주전 2루수 김선빈까지 종아리 통증을 호소했다.이범호 감독이 이끄...",엑스포츠뉴스,https://imgnews.pstatic.net/image/thumb154/311/2025/05/22/1868740.jpg,https://imgnews.pstatic.net/image/311/2025/05/22/0001868740_001_20250522134508369.jpg,1,kbo,KBO리그,kbaseball,2025-05-22T13:45:08,3508
HT,117,0003945808,"“햄스트링 다치고 뭔가…” KIA 대기만성 스타의 끝없는 시련, 꽃범호가 회상한 2024년 6월27일[MD수원]",21일 오후 경기도 수원시 조원동 수원kt위즈파크에서 진행된 '2025 프로야구 KBO리그' kt위즈와 KIA타이거즈의 경기. 기아 이우성이 9회초 1사에서 안타를 치고 있다./수원=송일섭 기자 andlyu@mydaily.co.kr[마이데일리 = 수원 김진성 기자] “햄스트링을 다치고 난 뒤부터 뭔가 타격에 변화가 생기지...,마이데일리,https://imgnews.pstatic.net/image/thumb154/117/2025/05/22/3945808.jpg,https://imgnews.pstatic.net/image/117/2025/05/22/0003945808_001_20250522130014493.jpg,1,kbo,KBO리그,kbaseball,2025-05-22T13:00:14,10097
